"id_no","binomial","presence","origin","seasonal","compiler","yrcompiled","citation","subspecies","subpop","source","island","tax_comm","dist_comm","legend","kingdom","phylum","class","order_","family","genus","category","marine","terrestial","freshwater","SHAPE_Leng","SHAPE_Area"
8033,"Erophylla sezekorni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Cuba",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Erophylla","LC","false","true","false",42.4485831859,9.30226331527
8033,"Erophylla sezekorni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Providence",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Erophylla","LC","false","true","false",0.793407190135,0.0201538950563
8033,"Erophylla sezekorni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Eleuthera",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Erophylla","LC","false","true","false",3.9444918343,0.0404242999722
8033,"Erophylla sezekorni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Grand Cayman",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Erophylla","LC","false","true","false",1.10782826919,0.0181091450703
8033,"Erophylla sezekorni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Isle of Pines",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Erophylla","LC","false","true","false",2.64328703527,0.195687505067
8033,"Erophylla sezekorni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Crooked",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Erophylla","LC","false","true","false",1.14873907109,0.0239008649765
8033,"Erophylla sezekorni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Long",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Erophylla","LC","false","true","false",2.15463667805,0.0312239599749
8033,"Erophylla sezekorni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Cat",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PHYLLOSTOMIDAE","Erophylla","LC","false","true","false",1.99868019492,0.032966619981
9948,"Herpailurus yagouaroundi",1,1,1,"IUCN",2015,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Herpailurus","LC","false","true","false",509.592882462,1252.30191956
20477,"Notocitellus adocetus",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Notocitellus","LC","false","true","false",9.23865772244,2.71455799857
101228458,"Coendou prehensilis",1,1,1,"IUCN SSC Small Mammal Specialist Group",2016,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Coendou","LC","false","true","false",236.087915623,1017.71322916
101228458,"Coendou prehensilis",1,1,1,"IUCN SSC Small Mammal Specialist Group",2016,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,"Trinidad",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ERETHIZONTIDAE","Coendou","LC","false","true","false",3.91301832248,0.400805844368
136264,"Bullimus gamay",1,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,"Camiguin",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Bullimus","VU","false","true","false",0.263049821486,0.00371128048721
136264,"Bullimus gamay",3,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,"Camiguin",NA,NA,"Possibly Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Bullimus","VU","false","true","false",0.852706249548,0.0170950998929
41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Cozumel",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","LC","false","true","false",1.0580535835,0.0418651258951
41683,"Nasua narica",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","PROCYONIDAE","Nasua","LC","false","true","false",277.865298516,235.977334216
21873,"Thylogale calabyi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,"Mt. Albert Edward","Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","EN","false","true","false",0.606012642877,0.0229917321272
21873,"Thylogale calabyi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,"Mt. Giluwe","Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","EN","false","true","false",0.608810178379,0.0294944233901
21873,"Thylogale calabyi",4,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,"Mt. Wilhelm","Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Thylogale","EN","false","true","false",0.608810178105,0.0294944233668
12902,"Maxomys pagensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Maxomys","VU","false","true","false",8.37965033403,0.488073829982
114957548,"Akodon dolores",1,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Akodon","LC","false","true","false",58.666748721,80.756612933
15247,"Oligoryzomys flavescens",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Oligoryzomys","LC","false","true","false",133.788891626,290.574172933
4420,"Chalinolobus neocaledonicus",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Caledonia",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Chalinolobus","EN","false","true","false",19.791795827,1.40959089629
3590,"Callorhinus ursinus",1,1,1,"Heidi Ahonen and Anders Skoglund, NPI",2015,"Tom Gelatt",NA,NA,"Tom Gelatt",NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","OTARIIDAE","Callorhinus","VU","true","true","false",1372.89379349,2073.41626621
16669,"Peromyscus leucopus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Peromyscus","LC","false","true","false",417.59851885,598.729626885
40555,"Lasiorhinus latifrons",1,3,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Wedge",NA,NA,"Extant & Introduced (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","VOMBATIDAE","Lasiorhinus","NT","false","true","false",0.152059285257,0.000950304329712
40555,"Lasiorhinus latifrons",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","VOMBATIDAE","Lasiorhinus","NT","false","true","false",30.9526201665,6.48375039106
4974,"Myodes rufocanus",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Rebun",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",0.586807280648,0.0101138379474
4974,"Myodes rufocanus",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sakhalin",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",36.6640318882,9.44034217712
4974,"Myodes rufocanus",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",955.91914938,2107.15757687
4974,"Myodes rufocanus",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Teuri",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",0.107717883592,0.000638887696991
4974,"Myodes rufocanus",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Yagishiri",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",0.112045231336,0.000610134053014
4974,"Myodes rufocanus",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Rishiri",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",0.587794092071,0.0213708189124
4974,"Myodes rufocanus",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Hokkaido",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Myodes","LC","false","true","false",26.09720947,8.69008535285
4679,"Chiropodomys calamianensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Chiropodomys","DD","false","true","false",26.1180513133,1.15874736493
48267978,"Cryptotis venezuelensis",1,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Cryptotis","DD","false","true","false",1.03270802133,0.0646554376647
45959213,"Neodon linzhiensis",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Neodon","DD","false","true","false",3.01488355884,0.1125104455
6426,"Dendrolagus bennettianus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Dendrolagus","NT","false","true","false",2.51276659246,0.300827316608
3554,"Plecturocebus olallae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","PITHECIIDAE","Plecturocebus","EN","false","true","false",0.862280810435,0.0567130699078
11511,"Leopardus wiedii",1,1,1,"IUCN",2015,"International Union for the Conservation of Nature",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Leopardus","NT","false","true","false",501.047713576,1024.7208573
41588,"Vulpes zerda",1,1,1,"IUCN",2015,"International Union for the Conservation of Nature",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE","Vulpes","LC","false","true","false",145.327398632,767.496893492
42678,"Reithrodontomys humulis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Reithrodontomys","LC","false","true","false",152.406171869,126.415997734
40603,"Echinosorex gymnura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Echinosorex","LC","false","true","false",42.5864050987,17.1723913803
40603,"Echinosorex gymnura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Labuan",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Echinosorex","LC","false","true","false",0.482101186037,0.0069596050192
40603,"Echinosorex gymnura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sumatra",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Echinosorex","LC","false","true","false",50.4492485343,34.9352178703
40603,"Echinosorex gymnura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tebingtinggi",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Echinosorex","LC","false","true","false",1.97843242751,0.129727585026
40603,"Echinosorex gymnura",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Borneo",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Echinosorex","LC","false","true","false",74.835858685,59.5796863897
16467,"Pedetes capensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","PEDETIDAE","Pedetes","LC","false","true","false",101.245871058,330.105350105
9141,"Gerbillus poecilops",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Gerbillus","LC","false","true","false",30.6902350234,8.67109979468
6802,"Dorcopsulus vanheurni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Dorcopsulus","NT","false","true","false",35.5703401832,14.6597963435
136473,"Plecotus kolombatovici",2,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Probably Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Plecotus","LC","false","true","false",19.1618251482,6.37775898264
136473,"Plecotus kolombatovici",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Cyprus",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Plecotus","LC","false","true","false",6.62800377666,0.916118789079
136473,"Plecotus kolombatovici",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Crete",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Plecotus","LC","false","true","false",8.71457930251,0.809156318074
136473,"Plecotus kolombatovici",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Plecotus","LC","false","true","false",162.206194012,88.5246564145
15788,"Oxymycterus inca",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,"Includes the form juliacae which is sometimes considered to be a distinct species.",NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Oxymycterus","LC","false","true","false",37.7787036588,30.2620364065
62015,"Microgale jenkinsae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","AFROSORICIDA","TENRECIDAE","Microgale","EN","false","true","false",1.98904323355,0.12153911728
6823,"Dremomys pyrrhomerus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Dremomys","LC","false","true","false",56.4786377436,24.7924306838
45369602,"Macroscelides proboscideus",1,1,1,"Galen B. Rathbun",2015,"G.B. Rathbun, California Academy of Sciences, www.sengis.org
",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","MACROSCELIDEA","MACROSCELIDIDAE","Macroscelides","LC","false","true","false",32.5796036468,49.5458844766
96802567,"Heterogeomys cherriei",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)","matagalpae",NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","GEOMYIDAE","Heterogeomys","LC","false","true","false",2.00309267115,0.250449958726
96802567,"Heterogeomys cherriei",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","GEOMYIDAE","Heterogeomys","LC","false","true","false",4.68770848886,0.620572237839
5228,"Connochaetes gnou",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","BOVIDAE","Connochaetes","LC","false","true","false",37.8890831897,37.3764962909
40578,"Cercartetus nanus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tasmania",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","BURRAMYIDAE","Cercartetus","LC","false","true","false",29.7131872843,6.90355608152
40578,"Cercartetus nanus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","BURRAMYIDAE","Cercartetus","LC","false","true","false",84.4123165659,31.5386966658
40578,"Cercartetus nanus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Flinders Island",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","BURRAMYIDAE","Cercartetus","LC","false","true","false",2.61058307082,0.144439351368
40578,"Cercartetus nanus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"King Island",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","BURRAMYIDAE","Cercartetus","LC","false","true","false",1.71619051175,0.114920358117
71727235,"Mormopterus francoismoutoui",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"La Re'union",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE","Mormopterus","LC","false","true","false",1.93711119143,0.220920594718
167543916,"Semnopithecus hypoleucos",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)","0","0",NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CERCOPITHECIDAE","Semnopithecus","LC","false","true","false",29.4486461725,34.5414593962
10125,"Hipposideros curtus",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","HIPPOSIDERIDAE","Hipposideros","EN","false","true","false",26.1817845177,11.0792210901
47804700,"Heteromys desmarestianus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","HETEROMYIDAE","Heteromys","LC","false","true","false",71.1621108921,39.962713548
136465,"Myzopoda schliemanni",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Madagascar",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MYZOPODIDAE","Myzopoda","LC","false","true","false",17.4238653566,3.06829190875
18705,"Pteronotus davyi",1,1,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Isla Coiba",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MORMOOPIDAE","Pteronotus","LC","false","true","false",1.59814921444,0.0407331526582
18705,"Pteronotus davyi",1,1,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MORMOOPIDAE","Pteronotus","LC","false","true","false",450.310470121,288.446456944
